submitted_at,ticker,paper_side,quantity,limit_price,notional,dry_run,order_status,order_id,error,transaction_cost_bps,slippage_bps,estimated_transaction_cost,estimated_slippage_cost,estimated_total_cost,risk_ok,risk_reason,company_name,final_close_model_side,target_weight,current_weight,order_weight_delta,estimated_order_value,alpha_score,net_alpha_after_cost_bps,alpha_rank,quantile_bucket,top_positive_factor_contributors,top_negative_factor_contributors,residual_score,outlier_flag,price_flag,liquidity_flag,risk_flag,signal_price,reason_text,final_close_target_direction,final_close_has_nonzero_target,paper_signed_notional
2026-05-14T17:13:00.563471+00:00,CHRN,SELL,251,18.93,4751.43,False,Submitted,1304,,1.0,2.0,0.475143,0.950286,1.425429,True,,ChronoScale Corporation Common Stock,COVER,-0.0036760602678571,-0.0044642857142857,0.0007882254464285,78.82254464285712,-0.0022831666723224,19.831666723224448,7082.0,1.0,mom_21;mom_5;hl_range_20,intraday_return;volume_z_60;parkinson_vol_20,,False,True,True,True,17.92,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 19.83 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, parkinson_vol_20. Price filter passed; liquidity filter passed.",SHORT,True,-4751.43
2026-05-14T17:13:00.563471+00:00,CLMT,BUY,126,31.51,3970.26,False,Submitted,1319,,1.0,2.0,0.397026,0.7940520000000001,1.191078,True,,"Calumet, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.003814378933926,35.143789339260685,333.0,5.0,parkinson_vol_20;volume_z_60;mom_252,mom_5;hl_range_20;mom_126,,False,True,True,True,31.33,,FLAT,False,3970.26
2026-05-14T17:13:00.563471+00:00,CLNN,SELL,166,6.45,1070.7,False,Submitted,1322,,1.0,2.0,0.10707,0.21414,0.32121,True,,Clene Inc. Common Stock,COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0053449166077602,50.44916607760253,7350.0,1.0,hl_range_20;mom_1;volatility_20,intraday_return;parkinson_vol_20;volatility_10,,False,True,True,True,7.05,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 50.45 bps versus threshold 5.00 bps. Main contributors were intraday_return, parkinson_vol_20, volatility_10. Price filter passed; liquidity filter passed.",SHORT,True,-1070.7
2026-05-14T17:13:00.563471+00:00,CMPX,BUY,1565,1.99,3114.35,False,Submitted,1328,,1.0,2.0,0.311435,0.62287,0.934305,True,,"Compass Therapeutics, Inc. Common Stock",,0.0,0.0,0.0,0.0,-0.0019584472705255,-22.584472705255063,7006.0,1.0,volatility_20;close_to_high_20;hl_range_20,parkinson_vol_20;operating_margin;mom_21,,False,False,True,True,1.98,,FLAT,False,3114.35
2026-05-14T17:13:00.563471+00:00,COLA,SELL,134,10.99,1472.66,False,Submitted,1337,,1.0,2.0,0.147266,0.294532,0.441798,True,,Columbus Acquisition Corp Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0012735266460051,-15.735266460051466,6866.0,1.0,parkinson_vol_20;current_ratio;dist_52w_high,hl_range_20;volatility_20;price_kurt_63,,False,True,True,True,10.96,,FLAT,False,-1472.66
2026-05-14T17:13:00.563471+00:00,COYA,BUY,110,4.92,541.2,False,Submitted,1349,,1.0,2.0,0.05412,0.10824,0.16236,True,,"Coya Therapeutics, Inc. Common Stock",SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0058812249183028,55.81224918302864,7379.0,1.0,mom_5;mom_1;close_to_low_20,intraday_return;volume_z_60;mom_10,,False,True,True,True,5.26,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 55.81 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, mom_10. Price filter passed; liquidity filter passed.",SHORT,True,541.2
2026-05-14T17:13:00.563471+00:00,CRMD,SELL,95,8.15,774.25,False,Submitted,1361,,1.0,2.0,0.077425,0.15485,0.2322749999999999,True,,CorMedix Inc.,,0.0,0.0,0.0,0.0,-0.0009987537066215,-12.9875370662158,6793.0,2.0,intraday_return;parkinson_vol_20;volume_z_20,volume_z_60;overnight_return;hl_range_20,,False,True,True,True,7.93,,FLAT,False,-774.25
2026-05-14T17:13:00.563471+00:00,CSCO,SELL,6,115.46,692.76,False,Submitted,1370,,1.0,2.0,0.069276,0.138552,0.207828,True,,"Cisco Systems, Inc. Common Stock (DE)",,0.0,0.0,0.0,0.0,0.0001174623335613,-1.8253766643869869,1928.0,3.0,mom_5;parkinson_vol_20;mom_1,volume_z_60;overnight_return;hl_range_20,,False,True,True,True,115.53,,FLAT,False,-692.76
2026-05-14T17:13:00.563471+00:00,CSGS,BUY,5,80.71,403.55,False,Submitted,1373,,1.0,2.0,0.0403549999999999,0.0807099999999999,0.1210649999999999,True,,CSG Systems International,,0.0,0.0,0.0,0.0,0.0,-3.0,2997.0,2.0,,,,False,False,False,True,,,FLAT,False,403.55
2026-05-14T17:13:00.563471+00:00,CVV,SELL,67,7.3,489.1,False,Submitted,1388,,1.0,2.0,0.0489099999999999,0.0978199999999999,0.1467299999999999,True,,CVD Equipment Corp.,,0.0,0.0,0.0,0.0,0.0041508183788382,38.508183788382446,280.0,5.0,hl_range_20;mom_21;close_to_low_20,parkinson_vol_20;mom_126;volatility_10,,False,True,True,True,6.85,,FLAT,False,-489.1
2026-05-14T17:13:00.563471+00:00,DARE,BUY,1113,2.98,3316.74,False,Submitted,1394,,1.0,2.0,0.3316739999999999,0.6633479999999999,0.995022,True,,"Dare Bioscience, Inc. Common Stock",,0.0,0.0,0.0,0.0,-0.0013372477949633,-16.372477949633492,6878.0,1.0,hl_range_20;mom_21;revenue_growth_yoy,parkinson_vol_20;mom_10;volatility_10,,False,False,True,True,2.86,,FLAT,False,3316.74
2026-05-14T17:13:00.563471+00:00,DOMH,BUY,627,3.92,2457.84,False,Submitted,1421,,1.0,2.0,0.245784,0.491568,0.737352,True,,Dominari Holdings Inc. Common Stock,,0.0,0.0,0.0,0.0,0.0043615154191215,40.615154191215126,248.0,5.0,mom_5;intraday_return;close_to_low_20,mom_10;mom_1;mom_252,,False,False,False,True,3.85,,FLAT,False,2457.84
2026-05-14T17:13:00.563471+00:00,DPRO,SELL,88,5.6,492.8,False,Submitted,1433,,1.0,2.0,0.04928,0.09856,0.14784,True,,Draganfly Inc. Common Shares,,0.0,0.0,0.0,0.0,0.0018657332138378,15.657332138378116,885.0,4.0,parkinson_vol_20;mom_252;mom_5,intraday_return;mom_63;dist_52w_high,,False,True,True,True,5.63,,FLAT,False,-492.8
2026-05-14T17:13:00.563471+00:00,EIKN,BUY,41,12.87,527.67,False,Submitted,1442,,1.0,2.0,0.0527669999999999,0.1055339999999999,0.1583009999999999,True,,"Eikon Therapeutics, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0028352670383403,25.352670383403115,543.0,5.0,mom_5;close_to_low_20;hl_range_20,intraday_return;mom_10;parkinson_vol_20,,False,True,True,True,13.18,,FLAT,False,527.67
2026-05-14T17:13:00.563471+00:00,ENGN,BUY,2033,1.72,3496.76,False,Submitted,1445,,1.0,2.0,0.349676,0.699352,1.0490279999999998,True,,enGene Therapeutics Inc. Common Stock,,0.0,0.0,0.0,0.0,-0.0108985563324134,-111.98556332413452,7493.0,1.0,volatility_20;close_to_high_20;mom_1,intraday_return;volatility_10;operating_margin,,False,False,True,True,1.81,,FLAT,False,3496.76
2026-05-14T17:13:00.563471+00:00,ENPH,SELL,98,48.39,4742.22,False,Submitted,1448,,1.0,2.0,0.474222,0.948444,1.422666,True,,"Enphase Energy, Inc.",COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0048451909718534,45.4519097185345,7320.0,1.0,mom_5;mom_1;mom_21,intraday_return;volume_z_60;mom_10,,False,True,True,True,48.01,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 45.45 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, mom_10. Price filter passed; liquidity filter passed.",SHORT,True,-4742.22
2026-05-14T17:13:00.563471+00:00,ESOA,BUY,228,17.45,3978.6,False,Submitted,1457,,1.0,2.0,0.39786,0.79572,1.19358,True,,Energy Services of America Corporation Common Stock,SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0022709914859185,19.709914859185908,745.0,5.0,parkinson_vol_20;mom_252;mom_1,intraday_return;mom_126;overnight_return,,False,True,True,True,17.42,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 19.71 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_252, mom_1. Price filter passed; liquidity filter passed.",LONG,True,3978.6
2026-05-14T17:13:00.563471+00:00,EZGO,BUY,91793,0.0257,2359.0801,False,Submitted,1466,,1.0,2.0,0.23590801,0.47181602,0.7077240300000001,True,,EZGO Technologies Ltd. Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0284753211959123,-287.7532119591237,7573.0,1.0,hl_range_20;volatility_20;intraday_return,parkinson_vol_20;mom_5;volatility_10,,False,False,True,True,0.0267,,FLAT,False,2359.0801
2026-05-14T17:13:00.563471+00:00,FABC,SELL,393,4.64,1823.52,False,Submitted,1472,,1.0,2.0,0.182352,0.364704,0.547056,True,,"Fabric.AI, Inc. Common Stock",,0.0,0.0,0.0,0.0,-0.0037720736704555,-40.72073670455588,7252.0,1.0,hl_range_20;intraday_return;close_to_low_20,parkinson_vol_20;mom_10;mom_1,,False,False,True,True,4.2,,FLAT,False,-1823.52
2026-05-14T17:13:00.563471+00:00,FCEL,BUY,38,19.94,757.72,False,Submitted,1478,,1.0,2.0,0.075772,0.151544,0.227316,True,,FuelCell Energy Inc  NEW (DE),SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0060833741259457,57.83374125945752,103.0,5.0,mom_5;close_to_low_20;mom_21,intraday_return;parkinson_vol_20;mom_10,,False,True,True,True,21.6,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 57.83 bps versus threshold 5.00 bps. Main contributors were mom_5, close_to_low_20, mom_21. Price filter passed; liquidity filter passed.",LONG,True,757.72
2026-05-14T17:13:00.563471+00:00,FLXS,BUY,71,56.06,3980.26,False,Submitted,1502,,1.0,2.0,0.398026,0.7960520000000001,1.1940780000000002,True,,Flexsteel Industries,,0.0,0.0,0.0,0.0,0.0016839573375904,13.839573375904465,973.0,4.0,parkinson_vol_20;mom_21;dist_52w_high,intraday_return;mom_126;close_to_high_20,,False,True,True,True,55.99,,FLAT,False,3980.26
2026-05-14T17:13:00.563471+00:00,FMAO,SELL,28,26.92,753.76,False,Submitted,1508,,1.0,2.0,0.075376,0.150752,0.226128,True,,"Farmers & Merchants Bancorp, Inc.",,0.0,0.0,0.0,0.0,-0.0007683458964171,-10.683458964171574,6714.0,2.0,parkinson_vol_20;dist_52w_high;volatility_10,hl_range_20;volatility_20;volume_z_60,,False,True,True,True,26.73,,FLAT,False,-753.76
2026-05-14T17:13:00.563471+00:00,FRMI,SELL,103,7.48,770.44,False,Submitted,1520,,1.0,2.0,0.077044,0.154088,0.231132,True,,Fermi Inc. Common Stock,COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0063282679201352,60.28267920135269,7397.0,1.0,mom_5;mom_1;hl_range_20,intraday_return;volume_z_60;parkinson_vol_20,,False,True,True,True,7.37,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 60.28 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, parkinson_vol_20. Price filter passed; liquidity filter passed.",SHORT,True,-770.44
2026-05-14T17:13:00.563471+00:00,FSEA,BUY,28,16.66,466.48,False,Submitted,1526,,1.0,2.0,0.046648,0.093296,0.139944,True,,"First Seacoast Bancorp, Inc. Common Stock",,0.0,0.0,0.0,0.0,-0.000249288070198,-5.492880701980406,6503.0,2.0,parkinson_vol_20;mom_21;close_to_low_20,hl_range_20;mom_10;price_kurt_63,,False,True,False,True,16.675,,FLAT,False,466.48
2026-05-14T17:13:00.563471+00:00,GELS,BUY,1107,0.4266,472.2462,False,Submitted,1544,,1.0,2.0,0.04722462,0.09444924,0.14167386,True,,Gelteq Limited Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0010684564686961,-13.684564686961664,6814.0,2.0,hl_range_20;mom_10;close_to_high_20,parkinson_vol_20;mom_21;intraday_return,,False,False,False,True,0.4513,,FLAT,False,472.2462
2026-05-14T17:13:00.563471+00:00,GH,BUY,24,98.36,2360.64,False,Submitted,1550,,1.0,2.0,0.236064,0.472128,0.7081919999999999,True,,"Guardant Health, Inc. Common Stock",SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0051760154218121,48.76015421812187,172.0,5.0,parkinson_vol_20;debt_to_equity;mom_5,close_to_high_20;mom_10;volatility_20,,False,True,True,True,98.66,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 48.76 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, debt_to_equity, mom_5. Price filter passed; liquidity filter passed.",LONG,True,2360.64
2026-05-14T17:13:00.563471+00:00,GLUE,BUY,102,18.68,1905.36,False,Submitted,1556,,1.0,2.0,0.1905359999999999,0.3810719999999999,0.5716079999999999,True,,"Monte Rosa Therapeutics, Inc. Common Stock",BUY,0.00078125,0.0,0.00078125,78.125,0.0053301208546612,50.30120854661234,157.0,5.0,mom_252;parkinson_vol_20;intraday_return,close_to_low_20;mom_5;mom_126,,False,True,True,True,18.68,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 50.30 bps versus threshold 5.00 bps. Main contributors were mom_252, parkinson_vol_20, intraday_return. Price filter passed; liquidity filter passed.",LONG,True,1905.36
2026-05-14T17:13:00.563471+00:00,GMM,BUY,396,1.39,550.4399999999999,False,Submitted,1559,,1.0,2.0,0.0550439999999999,0.1100879999999999,0.165132,True,,Global Mofy AI Limited Class A Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0087242895828354,-90.24289582835492,7457.0,1.0,mom_5;mom_1;hl_range_20,intraday_return;parkinson_vol_20;volume_z_60,,False,False,True,True,1.51,,FLAT,False,550.4399999999999
2026-05-14T17:13:00.563471+00:00,GPRE,BUY,92,16.72,1538.2399999999998,False,Submitted,1562,,1.0,2.0,0.153824,0.307648,0.461472,True,,"Green Plains, Inc.",SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0039943043129327,36.94304312932757,303.0,5.0,parkinson_vol_20;mom_252;intraday_return,volume_z_60;mom_126;hl_range_20,,False,True,True,True,16.68,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 36.94 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_252, intraday_return. Price filter passed; liquidity filter passed.",LONG,True,1538.2399999999998
2026-05-14T17:13:00.563471+00:00,GSHD,BUY,108,36.91,3986.28,False,Submitted,1574,,1.0,2.0,0.398628,0.797256,1.195884,True,,"Goosehead Insurance, Inc. Class A Common Stock",SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0007828770314563,4.828770314563453,1519.0,3.0,parkinson_vol_20;mom_10;close_to_high_20,mom_5;mom_252;mom_63,,False,True,True,True,36.85,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 4.83 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_10, close_to_high_20. Price filter passed; liquidity filter passed.",LONG,True,3986.28
2026-05-14T17:13:00.563471+00:00,GTX,BUY,24,32.0,768.0,False,Submitted,1580,,1.0,2.0,0.0768,0.1536,0.2304,True,,Garrett Motion Inc. Common Stock,BUY,0.00078125,0.0,0.00078125,78.125,0.0065443766577967,62.44376657796772,82.0,5.0,mom_21;mom_5;parkinson_vol_20,mom_126;mom_10;hl_range_20,,False,True,True,True,31.87,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 62.44 bps versus threshold 5.00 bps. Main contributors were mom_21, mom_5, parkinson_vol_20. Price filter passed; liquidity filter passed.",LONG,True,768.0
2026-05-14T17:13:00.563471+00:00,GV,BUY,1756,0.3071,539.2676,False,Submitted,1583,,1.0,2.0,0.05392676,0.10785352,0.16178028,True,,Visionary Holdings Inc. Common Shares,,0.0,0.0,0.0,0.0,-0.0057303463157225,-60.303463157225,7368.0,1.0,mom_5;hl_range_20;close_to_low_20,parkinson_vol_20;mom_10;intraday_return,,False,False,False,True,0.303,,FLAT,False,539.2676
2026-05-14T17:13:00.563471+00:00,HPK,BUY,69,6.81,469.89,False,Submitted,1604,,1.0,2.0,0.0469889999999999,0.0939779999999999,0.1409669999999999,True,,"HighPeak Energy, Inc. Common Stock",BUY,0.00078125,0.0,0.00078125,78.125,0.0052100166471185,49.10016647118546,167.0,5.0,mom_5;volume_z_60;parkinson_vol_20,intraday_return;volatility_10;mom_252,,False,True,True,True,6.79,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 49.10 bps versus threshold 5.00 bps. Main contributors were mom_5, volume_z_60, parkinson_vol_20. Price filter passed; liquidity filter passed.",LONG,True,469.89
2026-05-14T17:13:00.563471+00:00,HROW,SELL,158,30.09,4754.22,False,Submitted,1607,,1.0,2.0,0.475422,0.950844,1.426266,True,,"Harrow, Inc. Common Stock",COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0042403240480585,39.40324048058512,7287.0,1.0,parkinson_vol_20;mom_10;overnight_return,intraday_return;mom_5;mom_21,,False,True,True,True,30.86,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 39.40 bps versus threshold 5.00 bps. Main contributors were intraday_return, mom_5, mom_21. Price filter passed; liquidity filter passed.",SHORT,True,-4754.22
2026-05-14T17:13:00.563471+00:00,HUHU,SELL,81,9.48,767.88,False,Submitted,1613,,1.0,2.0,0.076788,0.153576,0.2303639999999999,True,,HUHUTECH International Group Inc. Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0021506955280914,-24.50695528091497,7049.0,1.0,intraday_return;parkinson_vol_20;volume_z_20,volume_z_60;mom_5;mom_1,,False,True,True,True,9.31,,FLAT,False,-767.88
2026-05-14T17:13:00.563471+00:00,IMVT,BUY,26,28.81,749.06,False,Submitted,1637,,1.0,2.0,0.074906,0.149812,0.224718,True,,"Immunovant, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0033030384091434,30.030384091434897,430.0,5.0,parkinson_vol_20;intraday_return;mom_5,hl_range_20;close_to_high_20;mom_126,,False,True,True,True,28.96,,FLAT,False,749.06
2026-05-14T17:13:00.563471+00:00,IMXI,SELL,314,15.12,4747.679999999999,False,Submitted,1640,,1.0,2.0,0.4747679999999999,0.9495359999999998,1.4243039999999998,True,,"International Money Express, Inc.",COVER,-0.0036760602678571,-0.0044642857142857,0.0007882254464285,78.82254464285712,-0.0021715210858749,18.71521085874934,7055.0,1.0,parkinson_vol_20;book_to_market;volatility_63,hl_range_20;price_kurt_63;volatility_20,,False,True,True,True,15.23,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 18.72 bps versus threshold 5.00 bps. Main contributors were hl_range_20, price_kurt_63, volatility_20. Price filter passed; liquidity filter passed.",SHORT,True,-4747.679999999999
2026-05-14T17:13:00.563471+00:00,INDV,SELL,56,38.08,2132.48,False,Submitted,1646,,1.0,2.0,0.213248,0.426496,0.639744,True,,"Indivior Pharmaceuticals, Inc. Common Stock",BUY,0.00078125,0.0,0.00078125,78.125,0.0049777024684976,46.77702468497659,189.0,5.0,parkinson_vol_20;mom_252;intraday_return,hl_range_20;volatility_20;gross_margin,,False,True,True,True,37.83,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 46.78 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_252, intraday_return. Price filter passed; liquidity filter passed.",LONG,True,-2132.48
2026-05-14T17:13:00.563471+00:00,INOD,BUY,52,91.44,4754.88,False,Submitted,1649,,1.0,2.0,0.475488,0.950976,1.4264640000000002,True,,Innodata Inc.,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0095883651268186,92.88365126818644,15.0,5.0,mom_5;close_to_low_20;mom_21,mom_10;parkinson_vol_20;volatility_10,,False,True,True,True,90.15,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 92.88 bps versus threshold 5.00 bps. Main contributors were mom_5, close_to_low_20, mom_21. Price filter passed; liquidity filter passed.",LONG,True,4754.88
2026-05-14T17:13:00.563471+00:00,IRWD,SELL,715,3.69,2638.35,False,Submitted,1676,,1.0,2.0,0.263835,0.52767,0.7915049999999999,True,,"Ironwood Pharmaceuticals, Inc. - Class A",,0.0,0.0,0.0,0.0,0.0029605821244771,26.605821244771644,512.0,5.0,mom_252;volume_z_60;mom_10,mom_5;mom_21;close_to_low_20,,False,False,True,True,3.67,,FLAT,False,-2638.35
2026-05-14T17:13:00.563471+00:00,ISSC,SELL,115,16.84,1936.6,False,Submitted,1679,,1.0,2.0,0.19366,0.38732,0.58098,True,,Innovative Solutions & Support,,0.0,0.0,0.0,0.0,-0.0005874218951842,-8.874218951842058,6657.0,2.0,intraday_return;volume_z_20;overnight_return,volume_z_60;mom_1;mom_5,,False,True,True,True,17.41,,FLAT,False,-1936.6
2026-05-14T17:13:00.563471+00:00,JBHT,SELL,3,255.56,766.6800000000001,False,Submitted,1685,,1.0,2.0,0.076668,0.153336,0.230004,True,,JB Hunt Transport Services Inc,SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.004008706668754,37.08706668754073,7271.0,1.0,parkinson_vol_20;volume_z_20;mom_1,volume_z_60;intraday_return;hl_range_20,,False,True,True,True,254.66,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 37.09 bps versus threshold 5.00 bps. Main contributors were volume_z_60, intraday_return, hl_range_20. Price filter passed; liquidity filter passed.",SHORT,True,-766.6800000000001
2026-05-14T17:13:00.563471+00:00,JBIO,BUY,66,24.35,1607.1,False,Submitted,1688,,1.0,2.0,0.16071,0.32142,0.48213,True,,"Jade Biosciences, Inc. Common Stock",SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0062414536552831,59.41453655283103,93.0,5.0,intraday_return;volume_z_60;mom_252,mom_126;mom_1;volume_z_20,,False,True,True,True,24.13,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 59.41 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, mom_252. Price filter passed; liquidity filter passed.",LONG,True,1607.1
2026-05-14T17:13:00.563471+00:00,KEEL,SELL,116,4.58,531.28,False,Submitted,1700,,1.0,2.0,0.0531279999999999,0.1062559999999999,0.1593839999999999,True,,Keel Infrastructure Corp. Common Stock,,0.0,0.0,0.0,0.0,-0.0030450897866173,-33.450897866173705,7181.0,1.0,mom_21;close_to_low_20;mom_5,intraday_return;mom_10;volume_z_60,,False,False,True,True,4.61,,FLAT,False,-531.28
2026-05-14T17:13:00.563471+00:00,KMTS,SELL,22,21.92,482.24,False,Submitted,1703,,1.0,2.0,0.048224,0.096448,0.144672,True,,"Kestra Medical Technologies, Ltd. Common Stock",,0.0,0.0,0.0,0.0,0.0010086082900517,7.08608290051723,1365.0,4.0,hl_range_20;mom_5;mom_1,intraday_return;mom_63;mom_10,,False,True,True,True,22.07,,FLAT,False,-482.24
2026-05-14T17:13:00.563471+00:00,KOPN,BUY,293,5.31,1555.83,False,Submitted,1706,,1.0,2.0,0.155583,0.311166,0.4667489999999999,True,,Kopin Corp,SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0032647131395925,29.64713139592503,440.0,5.0,mom_21;hl_range_20;close_to_low_20,intraday_return;parkinson_vol_20;mom_126,,False,True,True,True,5.52,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 29.65 bps versus threshold 5.00 bps. Main contributors were mom_21, hl_range_20, close_to_low_20. Price filter passed; liquidity filter passed.",LONG,True,1555.83
2026-05-14T17:13:00.563471+00:00,LBRX,BUY,125,31.73,3966.25,False,Submitted,1724,,1.0,2.0,0.396625,0.79325,1.189875,True,,LB Pharmaceuticals Inc Common Stock,,0.0,0.0,0.0,0.0,0.0049384619463895,46.38461946389576,193.0,5.0,intraday_return;parkinson_vol_20;volume_z_60,mom_126;mom_1;close_to_high_20,,False,True,True,True,31.41,,FLAT,False,3966.25
2026-05-14T17:13:00.563471+00:00,LFUS,BUY,1,452.1,452.1,False,Submitted,1733,,1.0,2.0,0.04521,0.09042,0.13563,True,,Littelfuse Inc,,0.0,0.0,0.0,0.0,0.0030198750212962,27.198750212962448,500.0,5.0,intraday_return;parkinson_vol_20;volume_z_20,volume_z_60;mom_126;hl_range_20,,False,True,True,True,459.99,,FLAT,False,452.1
2026-05-14T17:13:00.563471+00:00,LGND,BUY,3,217.32,651.96,False,Submitted,1742,,1.0,2.0,0.065196,0.130392,0.195588,True,,Ligand Pharmaceuticals Inc.,,0.0,0.0,0.0,0.0,0.0044463703137955,41.46370313795542,235.0,5.0,parkinson_vol_20;intraday_return;mom_5,hl_range_20;volatility_20;mom_1,,False,True,True,True,218.98,,FLAT,False,651.96
2026-05-14T17:13:00.563471+00:00,LIEN,SELL,79,9.76,771.04,False,Submitted,1745,,1.0,2.0,0.0771039999999999,0.1542079999999999,0.2313119999999999,True,,"Chicago Atlantic BDC, Inc. Common Stock",SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0043287949725986,40.28794972598643,7295.0,1.0,parkinson_vol_20;sales_to_price;mom_1,volume_z_60;intraday_return;book_to_market,,False,True,True,True,9.83,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 40.29 bps versus threshold 5.00 bps. Main contributors were volume_z_60, intraday_return, book_to_market. Price filter passed; liquidity filter passed.",SHORT,True,-771.04
2026-05-14T17:13:00.563471+00:00,LIFE,SELL,114,23.08,2631.12,False,Submitted,1748,,1.0,2.0,0.263112,0.526224,0.789336,True,,Ethos Technologies Inc. Class A Common Stock,SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0006409438942204,3.4094389422049334,1611.0,3.0,overnight_return;mom_63;mom_21,mom_5;parkinson_vol_20;mom_1,,False,True,True,True,22.47,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 3.41 bps versus threshold 5.00 bps. Main contributors were overnight_return, mom_63, mom_21. Price filter passed; liquidity filter passed.",LONG,True,-2631.12
2026-05-14T17:13:00.563471+00:00,LIND,SELL,128,19.51,2497.28,False,Submitted,1754,,1.0,2.0,0.249728,0.499456,0.7491840000000001,True,,Lindblad Expeditions Holdings Inc. Common Stock,,0.0,0.0,0.0,0.0,-0.0009014034025227,-12.014034025227552,6767.0,2.0,parkinson_vol_20;dist_52w_high;mom_252,mom_5;mom_126;overnight_return,,False,True,True,True,19.36,,FLAT,False,-2497.28
2026-05-14T17:13:00.563471+00:00,LINK,BUY,728,3.45,2511.6,False,Submitted,1757,,1.0,2.0,0.25116,0.50232,0.7534799999999999,True,,"Interlink Electronics, Inc. Common Stock",,0.0,0.0,0.0,0.0,-0.0029405066061133,-32.40506606113384,7172.0,1.0,hl_range_20;overnight_return;volume_z_60,intraday_return;parkinson_vol_20;mom_10,,False,False,False,True,3.7,,FLAT,False,2511.6
